1486,SUCCESS,exec8,10,0,4,4.1,0
3837,SUCCESS,exec8,10,0,3.9983,8.0983,0
1476,SUCCESS,exec8,10,0,4.0033,12.1017,0
1821,SUCCESS,exec8,10,0,4.0043,16.106,0
3146,SUCCESS,exec8,10,0,4.0057,20.1117,0
4000,SUCCESS,exec8,10,0,4.0042,24.1158,0
849,SUCCESS,exec8,10,0,4.0072,28.123,0
2843,SUCCESS,exec8,10,0,4.0078,32.1308,0
3004,SUCCESS,exec8,10,0,4.007,36.1378,0
289,SUCCESS,exec8,10,0,4.009,40.1468,0
3226,SUCCESS,exec8,10,0,4.0125,44.1593,0
4062,SUCCESS,exec8,10,0,4.017,48.1763,0
1826,SUCCESS,exec8,10,0,4.0187,52.195,0
4080,SUCCESS,exec8,10,0,4.0195,56.2145,0
3144,SUCCESS,exec8,10,0,4.0205,60.235,0
852,SUCCESS,exec8,10,0,4.0237,64.2587,0
1999,SUCCESS,exec8,10,0,4.0245,68.2832,0
575,SUCCESS,exec8,10,0,4.0368,72.32,0
2567,SUCCESS,exec8,10,0,4.0365,76.3565,0
1116,SUCCESS,exec8,10,0,4.0428,80.3993,0
2331,SUCCESS,exec8,10,0,4.0438,84.4432,0
307,SUCCESS,exec8,10,0,4.0463,88.4895,0
1685,SUCCESS,exec8,10,0,4.0475,92.537,0
2025,SUCCESS,exec8,10,0,4.049,96.586,0
3317,SUCCESS,exec8,10,0,4.0497,100.6357,0
895,SUCCESS,exec8,10,0,4.0517,104.6873,0
4282,SUCCESS,exec8,10,0,4.1518,108.8392,0
432,SUCCESS,exec8,10,0,4.0908,112.93,0
2683,SUCCESS,exec8,10,0,4.0717,117.0017,0
4168,SUCCESS,exec8,10,0,4.0762,121.0778,0
1364,SUCCESS,exec8,10,0,4.0823,125.1602,0
3399,SUCCESS,exec8,10,0,4.0828,129.243,0
787,SUCCESS,exec8,10,0,4.0895,133.3325,0
4131,SUCCESS,exec8,10,0,4.093,137.4255,0
84,SUCCESS,exec8,10,0,4.0942,141.5197,0
2399,SUCCESS,exec8,10,0,4.0943,145.614,0
906,SUCCESS,exec8,10,0,4.0975,149.7115,0
2579,SUCCESS,exec8,10,0,4.1002,153.8117,0
2492,SUCCESS,exec8,10,0,4.1032,157.9148,0
1925,SUCCESS,exec8,10,0,4.1045,162.0193,0
258,SUCCESS,exec8,10,0,4.11,166.1293,0
768,SUCCESS,exec8,10,0,4.1107,170.24,0
618,SUCCESS,exec8,10,0,4.1122,174.3522,0
1468,SUCCESS,exec8,10,0,4.116,178.4682,0
211,SUCCESS,exec8,10,0,4.117,182.5852,0
2685,SUCCESS,exec8,10,0,4.118,186.7032,0
2971,SUCCESS,exec8,10,0,4.1167,190.8198,0
3887,SUCCESS,exec8,10,0,4.1295,194.9493,0
145,SUCCESS,exec8,10,0,4.1305,199.0798,0
2189,SUCCESS,exec8,10,0,4.132,203.2118,0
4165,SUCCESS,exec8,10,0,4.1335,207.3453,0
4485,SUCCESS,exec8,10,0,4.134,211.4793,0
3630,SUCCESS,exec8,10,0,4.137,215.6163,0
180,SUCCESS,exec8,10,0,4.179,219.7953,0
495,SUCCESS,exec8,10,0,4.1435,223.9388,0
3817,SUCCESS,exec8,10,0,4.148,228.0868,0
1159,SUCCESS,exec8,10,0,4.149,232.2358,0
4020,SUCCESS,exec8,10,0,4.1595,236.3953,0
499,SUCCESS,exec8,10,0,4.154,240.5493,0
2523,SUCCESS,exec8,10,0,4.1535,244.7028,0
3986,SUCCESS,exec8,10,0,4.1525,248.8553,0
2526,SUCCESS,exec8,10,0,4.156,253.0113,0
3186,SUCCESS,exec8,10,0,4.239,257.2503,0
3167,SUCCESS,exec8,10,0,4.1615,261.4118,0
2050,SUCCESS,exec8,10,0,4.1625,265.5743,0
1007,SUCCESS,exec8,10,0,4.1645,269.7388,0
1735,SUCCESS,exec8,10,0,4.1645,273.9033,0
301,SUCCESS,exec8,10,0,4.236,278.1393,0
2507,SUCCESS,exec8,10,0,4.1695,282.3088,0
3531,SUCCESS,exec8,10,0,4.169,286.4778,0
2869,SUCCESS,exec8,10,0,4.173,290.6508,0
564,SUCCESS,exec8,10,0,4.213,294.8638,0
1478,SUCCESS,exec8,10,0,4.2505,299.1143,0
1366,SUCCESS,exec8,10,0,4.184,303.2983,0
1326,SUCCESS,exec8,10,0,4.186,307.4843,0
3654,SUCCESS,exec8,10,0,4.186,311.6703,0
4343,SUCCESS,exec8,10,0,4.187,315.8573,0
1799,SUCCESS,exec8,10,0,4.213,320.0703,0
2773,SUCCESS,exec8,10,0,4.1915,324.2618,0
3267,SUCCESS,exec8,10,0,4.191,328.4528,0
2868,SUCCESS,exec8,10,0,4.193,332.6458,0
4164,SUCCESS,exec8,10,0,4.194,336.8398,0
3852,SUCCESS,exec8,10,0,4.2795,341.1193,0
2591,SUCCESS,exec8,10,0,4.1965,345.3158,0
3470,SUCCESS,exec8,10,0,4.1965,349.5123,0
3674,SUCCESS,exec8,10,0,4.1975,353.7098,0
568,SUCCESS,exec8,10,0,4.2045,357.9143,0
296,SUCCESS,exec8,10,0,4.2285,362.1428,0
4203,SUCCESS,exec8,10,0,4.21,366.3528,0
2165,SUCCESS,exec8,10,0,4.217,370.5698,0
3666,SUCCESS,exec8,10,0,4.2185,374.7883,0
1833,SUCCESS,exec8,10,0,4.221,379.0093,0
2811,SUCCESS,exec8,10,0,4.227,383.2363,0
3787,SUCCESS,exec8,10,0,4.2265,387.4628,0
419,SUCCESS,exec8,10,0,4.2285,391.6913,0
448,SUCCESS,exec8,10,0,4.2295,395.9208,0
664,SUCCESS,exec8,10,0,4.2415,400.1623,0
1926,SUCCESS,exec8,10,0,4.2325,404.3948,0
2139,SUCCESS,exec8,10,0,4.2325,408.6273,0
3040,SUCCESS,exec8,10,0,4.2345,412.8618,0
3727,SUCCESS,exec8,10,0,4.237,417.0988,0
2502,SUCCESS,exec8,10,0,4.2435,421.3423,0
1680,SUCCESS,exec8,10,0,4.2455,425.5878,0
1644,SUCCESS,exec8,10,0,4.2625,429.8503,0
3968,SUCCESS,exec8,10,0,4.2485,434.0988,0
459,SUCCESS,exec8,10,0,4.2515,438.3503,0
1075,SUCCESS,exec8,10,0,4.2525,442.6028,0
1847,SUCCESS,exec8,10,0,4.255,446.8578,0
494,SUCCESS,exec8,10,0,4.257,451.1148,0
3780,SUCCESS,exec8,10,0,4.258,455.3728,0
690,SUCCESS,exec8,10,0,4.2625,459.6353,0
3774,SUCCESS,exec8,10,0,4.265,463.9003,0
208,SUCCESS,exec8,10,0,4.2675,468.1678,0
4147,SUCCESS,exec8,10,0,4.269,472.4368,0
1190,SUCCESS,exec8,10,0,4.2715,476.7083,0
4076,SUCCESS,exec8,10,0,4.271,480.9793,0
2209,SUCCESS,exec8,10,0,4.2735,485.2528,0
2395,SUCCESS,exec8,10,0,4.3315,489.5843,0
1278,SUCCESS,exec8,10,0,4.2785,493.8628,0
2500,SUCCESS,exec8,10,0,4.279,498.1418,0
1609,SUCCESS,exec8,10,0,4.3315,502.4733,0
886,SUCCESS,exec8,10,0,4.284,506.7573,0
2663,SUCCESS,exec8,10,0,4.283,511.0403,0
2831,SUCCESS,exec8,10,0,4.2875,515.3278,0
235,SUCCESS,exec8,10,0,4.289,519.6168,0
716,SUCCESS,exec8,10,0,4.2885,523.9053,0
1218,SUCCESS,exec8,10,0,4.2925,528.1978,0
2533,SUCCESS,exec8,10,0,4.295,532.4928,0
2278,SUCCESS,exec8,10,0,4.297,536.7898,0
3008,SUCCESS,exec8,10,0,4.301,541.0908,0
2662,SUCCESS,exec8,10,0,4.304,545.3948,0
4380,SUCCESS,exec8,10,0,4.304,549.6988,0
4230,SUCCESS,exec8,10,0,4.305,554.0038,0
