101,SUCCESS,exec0,10,0,2.01,2.11,0
533,SUCCESS,exec0,10,0,2.0173,4.1273,0
1018,SUCCESS,exec0,10,0,2.022,6.1493,0
658,SUCCESS,exec0,10,0,2.0262,8.1755,0
85,SUCCESS,exec0,10,0,2.044,10.2195,0
587,SUCCESS,exec0,10,0,2.0665,12.286,0
903,SUCCESS,exec0,10,0,2.0973,14.3833,0
114,SUCCESS,exec0,10,0,2.114,16.4973,0
70,SUCCESS,exec0,10,0,2.1687,18.666,0
83,SUCCESS,exec0,10,0,2.122,20.788,0
552,SUCCESS,exec0,10,0,2.125,22.913,0
981,SUCCESS,exec0,10,0,2.135,25.048,0
44,SUCCESS,exec0,10,0,2.1545,27.2025,0
283,SUCCESS,exec0,10,0,2.162,29.3645,0
231,SUCCESS,exec0,10,0,2.182,31.5465,0
477,SUCCESS,exec0,10,0,2.185,33.7315,0
385,SUCCESS,exec0,10,0,2.2097,35.9412,0
681,SUCCESS,exec0,10,0,2.236,38.1772,0
500,SUCCESS,exec0,10,0,2.2413,40.4185,0
861,SUCCESS,exec0,10,0,2.252,42.6705,0
925,SUCCESS,exec0,10,0,2.332,45.0025,0
770,SUCCESS,exec0,10,0,2.26,47.2625,0
900,SUCCESS,exec0,10,0,2.268,49.5305,0
834,SUCCESS,exec0,10,0,2.2707,51.8012,0
603,SUCCESS,exec0,10,0,2.289,54.0902,0
790,SUCCESS,exec0,10,0,2.387,56.4772,0
696,SUCCESS,exec0,10,0,2.3947,58.8718,0
897,SUCCESS,exec0,10,0,2.3962,61.268,0
1006,SUCCESS,exec0,10,0,2.41,63.678,0
489,SUCCESS,exec0,10,0,2.4133,66.0913,0
965,SUCCESS,exec0,10,0,2.4647,68.556,0
421,SUCCESS,exec0,10,0,2.471,71.027,0
566,SUCCESS,exec0,10,0,2.4732,73.5002,0
245,SUCCESS,exec0,10,0,2.4865,75.9867,0
188,SUCCESS,exec0,10,0,2.494,78.4807,0
904,SUCCESS,exec0,10,0,2.5013,80.982,0
525,SUCCESS,exec0,10,0,2.522,83.504,0
1021,SUCCESS,exec0,10,0,2.543,86.047,0
768,SUCCESS,exec0,10,0,2.5642,88.6112,0
752,SUCCESS,exec0,10,0,2.5832,91.1943,0
749,SUCCESS,exec0,10,0,2.7143,93.9087,0
1009,SUCCESS,exec0,10,0,2.6455,96.5542,0
604,SUCCESS,exec0,10,0,2.703,99.2572,0
614,SUCCESS,exec0,10,0,2.7128,101.97,0
109,SUCCESS,exec0,10,0,2.721,104.691,0
547,SUCCESS,exec0,10,0,2.7337,107.4247,0
838,SUCCESS,exec0,10,0,2.7397,110.1643,0
922,SUCCESS,exec0,10,0,2.7387,112.903,0
274,SUCCESS,exec0,10,0,2.752,115.655,0
379,SUCCESS,exec0,10,0,2.758,118.413,0
536,SUCCESS,exec0,10,0,2.7632,121.1762,0
128,SUCCESS,exec0,10,0,2.7703,123.9465,0
195,SUCCESS,exec0,10,0,2.777,126.7235,0
628,SUCCESS,exec0,10,0,2.8058,129.5293,0
389,SUCCESS,exec0,10,0,2.8433,132.3727,0
582,SUCCESS,exec0,10,0,2.8483,135.221,0
801,SUCCESS,exec0,10,0,2.854,138.075,0
1011,SUCCESS,exec0,10,0,2.8767,140.9517,0
424,SUCCESS,exec0,10,0,2.882,143.8337,0
954,SUCCESS,exec0,10,0,2.8883,146.722,0
381,SUCCESS,exec0,10,0,2.8915,149.6135,0
679,SUCCESS,exec0,10,0,2.896,152.5095,0
495,SUCCESS,exec0,10,0,2.9403,155.4498,0
620,SUCCESS,exec0,10,0,2.947,158.3968,0
686,SUCCESS,exec0,10,0,2.9797,161.3765,0
57,SUCCESS,exec0,10,0,2.996,164.3725,0
211,SUCCESS,exec0,10,0,3.0187,167.3912,0
949,SUCCESS,exec0,10,0,3.0288,170.42,0
84,SUCCESS,exec0,10,0,3.0348,173.4548,0
503,SUCCESS,exec0,10,0,3.05,176.5048,0
513,SUCCESS,exec0,10,0,3.09,179.5948,0
365,SUCCESS,exec0,10,0,3.109,182.7038,0
738,SUCCESS,exec0,10,0,3.158,185.8618,0
518,SUCCESS,exec0,10,0,3.124,188.9858,0
3,SUCCESS,exec0,10,0,3.1273,192.1132,0
92,SUCCESS,exec0,10,0,3.143,195.2562,0
24,SUCCESS,exec0,10,0,3.156,198.4122,0
235,SUCCESS,exec0,10,0,3.1647,201.5768,0
534,SUCCESS,exec0,10,0,3.1678,204.7447,0
420,SUCCESS,exec0,10,0,3.2108,207.9555,0
642,SUCCESS,exec0,10,0,3.2107,211.1662,0
364,SUCCESS,exec0,10,0,3.2285,214.3947,0
930,SUCCESS,exec0,10,0,3.2405,217.6352,0
1003,SUCCESS,exec0,10,0,3.2535,220.8887,0
728,SUCCESS,exec0,10,0,3.2605,224.1492,0
878,SUCCESS,exec0,10,0,3.292,227.4412,0
729,SUCCESS,exec0,10,0,3.2958,230.737,0
512,SUCCESS,exec0,10,0,3.3388,234.0758,0
427,SUCCESS,exec0,10,0,3.36,237.4358,0
593,SUCCESS,exec0,10,0,3.3667,240.8025,0
279,SUCCESS,exec0,10,0,3.4293,244.2318,0
310,SUCCESS,exec0,10,0,3.3887,247.6205,0
20,SUCCESS,exec0,10,0,3.402,251.0225,0
520,SUCCESS,exec0,10,0,3.4103,254.4328,0
134,SUCCESS,exec0,10,0,3.4177,257.8505,0
