0,SUCCESS,exec1,10,0,6.0223,6.1223,0
4,SUCCESS,exec1,10,0,10.5728,16.6952,0
8,SUCCESS,exec1,10,0,8.3817,25.0768,0
12,SUCCESS,exec1,10,0,13.2347,38.3115,0
16,SUCCESS,exec1,10,0,11.3217,49.6332,0
20,SUCCESS,exec1,10,0,8.4907,58.1238,0
24,SUCCESS,exec1,10,0,9.3312,67.455,0
28,SUCCESS,exec1,10,0,9.4135,76.8685,0
32,SUCCESS,exec1,10,0,7.8208,84.6893,0
36,SUCCESS,exec1,10,0,12.4097,97.099,0
40,SUCCESS,exec1,10,0,7.7522,104.8512,0
44,SUCCESS,exec1,10,0,12.9582,117.8093,0
48,SUCCESS,exec1,10,0,10.8635,128.6728,0
52,SUCCESS,exec1,10,0,7.7642,136.437,0
56,SUCCESS,exec1,10,0,13.2192,149.6562,0
60,SUCCESS,exec1,10,0,8.6845,158.3407,0
64,SUCCESS,exec1,10,0,8.059,166.3997,0
68,SUCCESS,exec1,10,0,8.5517,174.9513,0
72,SUCCESS,exec1,10,0,9.7262,184.6775,0
76,SUCCESS,exec1,10,0,7.8903,192.5678,0
80,SUCCESS,exec1,10,0,9.0798,201.6477,0
84,SUCCESS,exec1,10,0,10.0138,211.6615,0
88,SUCCESS,exec1,10,0,12.9393,224.6008,0
92,SUCCESS,exec1,10,0,7.7865,232.3873,0
96,SUCCESS,exec1,10,0,9.3017,241.689,0
100,SUCCESS,exec1,10,0,10.3862,252.0752,0
104,SUCCESS,exec1,10,0,12.6438,264.719,0
108,SUCCESS,exec1,10,0,10.7753,275.4943,0
112,SUCCESS,exec1,10,0,13.4933,288.9877,0
116,SUCCESS,exec1,10,0,7.9808,296.9685,0
120,SUCCESS,exec1,10,0,10.8262,307.7947,0
124,SUCCESS,exec1,10,0,6.11,313.9047,0
128,SUCCESS,exec1,10,0,13.2527,327.1573,0
132,SUCCESS,exec1,10,0,10.9867,338.144,0
136,SUCCESS,exec1,10,0,10.6853,348.8293,0
140,SUCCESS,exec1,10,0,13.9102,362.7395,0
144,SUCCESS,exec1,10,0,10.81,373.5495,0
148,SUCCESS,exec1,10,0,9.4575,383.007,0
152,SUCCESS,exec1,10,0,12.966,395.973,0
156,SUCCESS,exec1,10,0,9.7455,405.7185,0
160,SUCCESS,exec1,10,0,12.3745,418.093,0
164,SUCCESS,exec1,10,0,9.9078,428.0008,0
168,SUCCESS,exec1,10,0,7.7657,435.7665,0
172,SUCCESS,exec1,10,0,12.1908,447.9573,0
176,SUCCESS,exec1,10,0,9.2787,457.236,0
180,SUCCESS,exec1,10,0,7.5657,464.8017,0
184,SUCCESS,exec1,10,0,7.9043,472.706,0
188,SUCCESS,exec1,10,0,10.8818,483.5878,0
192,SUCCESS,exec1,10,0,10.199,493.7868,0
196,SUCCESS,exec1,10,0,8.7482,502.535,0
200,SUCCESS,exec1,10,0,13.8382,516.3732,0
204,SUCCESS,exec1,10,0,11.3135,527.6867,0
208,SUCCESS,exec1,10,0,9.511,537.1977,0
212,SUCCESS,exec1,10,0,13.7477,550.9453,0
216,SUCCESS,exec1,10,0,13.6387,564.584,0
220,SUCCESS,exec1,10,0,12.2322,576.8162,0
224,SUCCESS,exec1,10,0,10.0287,586.8448,0
228,SUCCESS,exec1,10,0,13.9018,600.7467,0
232,SUCCESS,exec1,10,0,8.7382,609.4848,0
236,SUCCESS,exec1,10,0,7.7892,617.274,0
240,SUCCESS,exec1,10,0,7.707,624.981,0
244,SUCCESS,exec1,10,0,7.3772,632.3582,0
248,SUCCESS,exec1,10,0,13.0383,645.3965,0
252,SUCCESS,exec1,10,0,12.3817,657.7782,0
256,SUCCESS,exec1,10,0,11.3075,669.0857,0
260,SUCCESS,exec1,10,0,6.9992,676.0848,0
264,SUCCESS,exec1,10,0,9.1218,685.2067,0
268,SUCCESS,exec1,10,0,9.6585,694.8652,0
272,SUCCESS,exec1,10,0,9.5642,704.4293,0
276,SUCCESS,exec1,10,0,12.682,717.1113,0
280,SUCCESS,exec1,10,0,8.5677,725.679,0
284,SUCCESS,exec1,10,0,11.9122,737.5912,0
288,SUCCESS,exec1,10,0,9.028,746.6192,0
292,SUCCESS,exec1,10,0,10.4145,757.0337,0
296,SUCCESS,exec1,10,0,6.6343,763.668,0
300,SUCCESS,exec1,10,0,13.119,776.787,0
304,SUCCESS,exec1,10,0,8.616,785.403,0
308,SUCCESS,exec1,10,0,13.0115,798.4145,0
312,SUCCESS,exec1,10,0,8.567,806.9815,0
316,SUCCESS,exec1,10,0,6.5028,813.4843,0
320,SUCCESS,exec1,10,0,12.8628,826.3472,0
324,SUCCESS,exec1,10,0,7.8417,834.1888,0
328,SUCCESS,exec1,10,0,9.185,843.3738,0
332,SUCCESS,exec1,10,0,7.185,850.5588,0
336,SUCCESS,exec1,10,0,10.7138,861.2727,0
340,SUCCESS,exec1,10,0,10.5913,871.864,0
344,SUCCESS,exec1,10,0,7.8603,879.7243,0
348,SUCCESS,exec1,10,0,11.4455,891.1698,0
352,SUCCESS,exec1,10,0,12.4342,903.604,0
356,SUCCESS,exec1,10,0,13.8097,917.4137,0
360,SUCCESS,exec1,10,0,8.1333,925.547,0
364,SUCCESS,exec1,10,0,7.7357,933.2827,0
368,SUCCESS,exec1,10,0,10.805,944.0877,0
372,SUCCESS,exec1,10,0,8.071,952.1587,0
376,SUCCESS,exec1,10,0,6.4165,958.5752,0
380,SUCCESS,exec1,10,0,7.0268,965.602,0
384,SUCCESS,exec1,10,0,11.3315,976.9335,0
388,SUCCESS,exec1,10,0,9.348,986.2815,0
392,SUCCESS,exec1,10,0,11.6783,997.9598,0
396,SUCCESS,exec1,10,0,8.212,1006.1718,0
400,SUCCESS,exec1,10,0,11.6125,1017.7843,0
404,SUCCESS,exec1,10,0,8.1927,1025.977,0
408,SUCCESS,exec1,10,0,12.1582,1038.1352,0
412,SUCCESS,exec1,10,0,13.1907,1051.3258,0
416,SUCCESS,exec1,10,0,11.283,1062.6088,0
420,SUCCESS,exec1,10,0,6.5192,1069.128,0
424,SUCCESS,exec1,10,0,8.8878,1078.0158,0
428,SUCCESS,exec1,10,0,10.158,1088.1738,0
432,SUCCESS,exec1,10,0,8.744,1096.9178,0
436,SUCCESS,exec1,10,0,11.5245,1108.4423,0
440,SUCCESS,exec1,10,0,9.2512,1117.6935,0
444,SUCCESS,exec1,10,0,8.0657,1125.7592,0
448,SUCCESS,exec1,10,0,7.095,1132.8542,0
452,SUCCESS,exec1,10,0,9.5228,1142.377,0
456,SUCCESS,exec1,10,0,13.6148,1155.9918,0
460,SUCCESS,exec1,10,0,9.5508,1165.5427,0
464,SUCCESS,exec1,10,0,12.2507,1177.7933,0
468,SUCCESS,exec1,10,0,11.2625,1189.0558,0
472,SUCCESS,exec1,10,0,12.5053,1201.5612,0
476,SUCCESS,exec1,10,0,13.7238,1215.285,0
480,SUCCESS,exec1,10,0,13.567,1228.852,0
